,DayOfYear,DetailedQA,EVI,NDVI,RelativeAzimuth,SolarZenith,SummaryQA,ViewZenith,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07
10727,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10728,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10729,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10730,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10731,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10732,214.0,4164.0,1268.0,2475.0,6595.0,2924.0,0.0,816.0,858.0,1546.0,554.0,1204.0
10733,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10734,214.0,4164.0,1677.0,3122.0,6734.0,2923.0,0.0,816.0,1027.0,1953.0,582.0,1319.0
10735,214.0,4164.0,1960.0,4027.0,11135.0,2856.0,0.0,929.0,735.0,1734.0,457.0,1172.0
10736,221.0,4164.0,2662.0,5092.0,6760.0,2922.0,0.0,819.0,644.0,2054.0,378.0,915.0
10737,214.0,4164.0,2875.0,5628.0,11145.0,2855.0,0.0,940.0,565.0,2076.0,323.0,953.0
10738,214.0,4164.0,3886.0,6780.0,15526.0,2788.0,0.0,1067.0,512.0,2631.0,275.0,817.0
10739,214.0,4164.0,4184.0,6793.0,6748.0,2920.0,0.0,816.0,545.0,2827.0,329.0,842.0
10740,214.0,2116.0,4250.0,6853.0,15499.0,2787.0,0.0,1085.0,545.0,2884.0,315.0,887.0
10741,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10742,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10743,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10744,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10745,221.0,4164.0,219.0,758.0,-2241.0,3059.0,0.0,636.0,228.0,321.0,352.0,383.0
10746,223.0,4164.0,669.0,2516.0,-2287.0,3137.0,0.0,1346.0,450.0,747.0,336.0,784.0
10747,221.0,4164.0,702.0,1894.0,-2284.0,3136.0,0.0,1337.0,652.0,1008.0,401.0,1032.0
10748,221.0,4164.0,1134.0,2698.0,6450.0,2924.0,0.0,823.0,708.0,1273.0,449.0,1264.0
10749,214.0,4164.0,1923.0,3995.0,10773.0,2857.0,0.0,929.0,748.0,1747.0,438.0,1523.0
10750,221.0,4164.0,1443.0,3135.0,2135.0,2989.0,0.0,709.0,802.0,1531.0,492.0,1540.0
10751,221.0,4164.0,2019.0,4223.0,2162.0,2982.0,0.0,1071.0,680.0,1675.0,454.0,1310.0
10752,221.0,4164.0,3335.0,5362.0,6608.0,2922.0,0.0,816.0,790.0,2638.0,467.0,1183.0
10753,214.0,2116.0,3660.0,6157.0,11027.0,2854.0,0.0,943.0,616.0,2581.0,379.0,915.0
10754,214.0,2116.0,4051.0,6931.0,11028.0,2854.0,0.0,945.0,472.0,2597.0,309.0,713.0
10755,214.0,2116.0,3952.0,6564.0,11161.0,2853.0,0.0,945.0,562.0,2705.0,338.0,817.0
10756,221.0,2116.0,4913.0,7757.0,11162.0,2852.0,0.0,952.0,390.0,3029.0,258.0,590.0
10757,223.0,4164.0,370.0,1580.0,2016.0,3151.0,0.0,2169.0,570.0,723.0,503.0,605.0
10758,223.0,4164.0,1965.0,4713.0,-2400.0,3139.0,0.0,1373.0,482.0,1505.0,281.0,702.0
10759,221.0,4164.0,2030.0,4669.0,-2368.0,3061.0,0.0,654.0,637.0,1698.0,317.0,1116.0
10760,221.0,4164.0,2378.0,4752.0,-2344.0,3060.0,0.0,645.0,740.0,2070.0,342.0,1420.0
10761,221.0,4164.0,1286.0,3098.0,-2321.0,3059.0,0.0,636.0,744.0,1416.0,381.0,1690.0
10762,221.0,4164.0,1300.0,3178.0,2064.0,2991.0,0.0,725.0,710.0,1377.0,383.0,1499.0
10763,221.0,2116.0,1542.0,3430.0,2068.0,2991.0,0.0,718.0,753.0,1538.0,447.0,1514.0
10764,221.0,4164.0,1712.0,4063.0,6458.0,2924.0,0.0,818.0,607.0,1444.0,383.0,1328.0
10765,221.0,4164.0,1232.0,3166.0,2080.0,2990.0,0.0,714.0,623.0,1217.0,398.0,1382.0
10766,214.0,2116.0,1332.0,3224.0,15160.0,2789.0,0.0,1045.0,664.0,1309.0,434.0,1353.0
10767,221.0,2116.0,3475.0,6240.0,10817.0,2855.0,0.0,938.0,518.0,2317.0,342.0,852.0
10768,221.0,2116.0,4511.0,6900.0,2137.0,2988.0,0.0,700.0,554.0,3001.0,365.0,881.0
10769,214.0,2116.0,4225.0,6971.0,15139.0,2787.0,0.0,1068.0,491.0,2760.0,304.0,845.0
10770,214.0,2116.0,4400.0,6885.0,6496.0,2920.0,0.0,821.0,547.0,2956.0,341.0,856.0
10771,214.0,2116.0,4530.0,7064.0,15118.0,2786.0,0.0,1086.0,519.0,3016.0,313.0,895.0
10772,214.0,2116.0,4987.0,7874.0,15119.0,2785.0,0.0,1090.0,359.0,3015.0,247.0,614.0
10773,223.0,4164.0,3099.0,4859.0,-2426.0,3217.0,0.0,2094.0,1019.0,2857.0,519.0,1496.0
10774,221.0,4164.0,3407.0,5888.0,-2447.0,3061.0,0.0,658.0,674.0,2580.0,343.0,1055.0
10775,221.0,4164.0,2942.0,5632.0,6405.0,2927.0,0.0,822.0,597.0,2183.0,307.0,1162.0
10776,221.0,2116.0,1490.0,3409.0,6426.0,2926.0,0.0,819.0,749.0,1507.0,436.0,1575.0
10777,214.0,2116.0,1990.0,4436.0,6428.0,2925.0,0.0,819.0,622.0,1609.0,394.0,1302.0
10778,221.0,2116.0,1232.0,3061.0,10832.0,2858.0,0.0,917.0,697.0,1308.0,410.0,1477.0
10779,214.0,2116.0,2011.0,4217.0,10820.0,2857.0,0.0,922.0,723.0,1771.0,416.0,1345.0
10780,221.0,2116.0,2297.0,5243.0,10842.0,2857.0,0.0,922.0,511.0,1634.0,329.0,1043.0
10781,214.0,2116.0,1323.0,3287.0,6431.0,2922.0,0.0,817.0,637.0,1285.0,394.0,1367.0
10782,214.0,2116.0,2000.0,4421.0,10810.0,2855.0,0.0,933.0,584.0,1581.0,368.0,1255.0
10783,214.0,2116.0,3586.0,6268.0,15199.0,2788.0,0.0,1053.0,561.0,2471.0,333.0,931.0
10784,214.0,2116.0,4618.0,7507.0,15188.0,2787.0,0.0,1060.0,404.0,2838.0,278.0,647.0
10785,214.0,2116.0,4587.0,7497.0,10814.0,2853.0,0.0,940.0,407.0,2842.0,268.0,622.0
10786,214.0,2116.0,4041.0,6886.0,10816.0,2853.0,0.0,945.0,486.0,2639.0,298.0,773.0
10787,221.0,2116.0,4322.0,7119.0,10829.0,2852.0,0.0,954.0,468.0,2769.0,306.0,790.0
10788,221.0,2116.0,4486.0,7152.0,2156.0,2985.0,0.0,682.0,479.0,2887.0,313.0,734.0
10789,223.0,4164.0,3873.0,6166.0,-2489.0,3139.0,0.0,1379.0,700.0,2921.0,372.0,1114.0
10790,221.0,4164.0,3659.0,6647.0,-2524.0,3060.0,0.0,658.0,496.0,2464.0,262.0,793.0
10791,214.0,2116.0,2189.0,4652.0,6414.0,2926.0,0.0,817.0,662.0,1809.0,347.0,1295.0
10792,221.0,2116.0,1505.0,3533.0,6414.0,2925.0,0.0,819.0,707.0,1484.0,379.0,1574.0
10793,221.0,2116.0,1086.0,2768.0,6402.0,2925.0,0.0,822.0,697.0,1245.0,384.0,1551.0
10794,221.0,2116.0,831.0,2369.0,1968.0,2991.0,0.0,722.0,645.0,1047.0,380.0,1677.0
10795,214.0,2116.0,2111.0,4754.0,15286.0,2790.0,0.0,1022.0,518.0,1553.0,346.0,1116.0
10796,214.0,2116.0,2611.0,5687.0,6413.0,2923.0,0.0,817.0,494.0,1811.0,278.0,910.0
10797,214.0,2116.0,1437.0,3710.0,15261.0,2789.0,0.0,1037.0,593.0,1291.0,360.0,1166.0
10798,221.0,2116.0,2745.0,5139.0,6438.0,2922.0,0.0,817.0,703.0,2188.0,384.0,1212.0
10799,214.0,2116.0,3456.0,6099.0,10826.0,2854.0,0.0,935.0,602.0,2488.0,332.0,1018.0
10800,214.0,2116.0,3969.0,6538.0,15239.0,2787.0,0.0,1062.0,585.0,2764.0,333.0,968.0
10801,221.0,2116.0,4031.0,6874.0,6453.0,2920.0,0.0,822.0,479.0,2644.0,286.0,720.0
10802,214.0,2116.0,3738.0,6646.0,2047.0,2985.0,0.0,686.0,499.0,2477.0,298.0,757.0
10803,214.0,2116.0,3489.0,6893.0,15217.0,2785.0,0.0,1085.0,395.0,2150.0,259.0,621.0
10804,221.0,2116.0,3575.0,6173.0,2099.0,2984.0,0.0,684.0,607.0,2566.0,335.0,928.0
10805,221.0,2116.0,3353.0,5532.0,6428.0,2927.0,0.0,819.0,761.0,2629.0,432.0,1184.0
10806,214.0,2116.0,3108.0,5529.0,6362.0,2926.0,0.0,819.0,695.0,2397.0,388.0,1057.0
10807,214.0,2116.0,1544.0,3302.0,1920.0,2992.0,0.0,733.0,839.0,1671.0,433.0,1731.0
10808,221.0,2116.0,1536.0,3773.0,1920.0,2992.0,0.0,728.0,653.0,1442.0,344.0,1445.0
10809,221.0,2116.0,947.0,2616.0,-2561.0,3058.0,0.0,631.0,671.0,1148.0,348.0,1693.0
10810,221.0,2116.0,1323.0,3297.0,10870.0,2857.0,0.0,919.0,645.0,1288.0,400.0,1490.0
10811,214.0,2116.0,3084.0,6252.0,10845.0,2856.0,0.0,922.0,471.0,2050.0,281.0,916.0
10812,221.0,2116.0,3689.0,6664.0,1951.0,2989.0,0.0,713.0,498.0,2481.0,270.0,851.0
10813,221.0,2116.0,3350.0,6062.0,6398.0,2922.0,0.0,822.0,567.0,2350.0,331.0,976.0
10814,214.0,2116.0,3679.0,6447.0,10867.0,2854.0,0.0,933.0,550.0,2526.0,318.0,926.0
10815,221.0,2116.0,3905.0,5817.0,10855.0,2854.0,0.0,935.0,836.0,3159.0,440.0,1468.0
10816,214.0,2116.0,3777.0,6089.0,15289.0,2786.0,0.0,1062.0,687.0,2812.0,381.0,1120.0
10817,221.0,2116.0,3304.0,5933.0,6421.0,2920.0,0.0,822.0,615.0,2411.0,339.0,994.0
10818,214.0,2116.0,2901.0,5451.0,10833.0,2852.0,0.0,951.0,680.0,2255.0,367.0,1002.0
10819,221.0,2116.0,2731.0,4519.0,6448.0,2917.0,0.0,819.0,980.0,2594.0,494.0,1439.0
10820,221.0,2116.0,2616.0,4465.0,10847.0,2850.0,0.0,960.0,944.0,2455.0,490.0,1332.0
10821,221.0,2116.0,3930.0,6598.0,6403.0,2927.0,0.0,819.0,551.0,2692.0,318.0,883.0
10822,221.0,2116.0,4038.0,6662.0,6389.0,2926.0,0.0,819.0,554.0,2759.0,324.0,881.0
10823,221.0,2116.0,2079.0,4533.0,1875.0,2992.0,0.0,733.0,595.0,1664.0,321.0,1155.0
10824,221.0,2116.0,1309.0,3517.0,-2641.0,3058.0,0.0,640.0,605.0,1271.0,294.0,1375.0
10825,221.0,2116.0,1526.0,3684.0,1873.0,2990.0,0.0,726.0,647.0,1437.0,336.0,1589.0
10826,214.0,2116.0,2508.0,5079.0,6395.0,2923.0,0.0,819.0,596.0,1896.0,347.0,1242.0
10827,221.0,2116.0,3427.0,6219.0,1880.0,2989.0,0.0,719.0,543.0,2380.0,304.0,984.0
10828,214.0,2116.0,4013.0,7243.0,10884.0,2855.0,0.0,923.0,394.0,2492.0,243.0,654.0
10829,214.0,2116.0,4158.0,7416.0,6403.0,2921.0,0.0,819.0,380.0,2556.0,234.0,623.0
10830,221.0,2116.0,4232.0,7190.0,1923.0,2987.0,0.0,703.0,456.0,2771.0,248.0,812.0
10831,214.0,2116.0,3899.0,5957.0,15340.0,2787.0,0.0,1057.0,780.0,3064.0,411.0,1328.0
10832,221.0,2116.0,4037.0,6397.0,10872.0,2853.0,0.0,939.0,643.0,2922.0,354.0,1110.0
10833,221.0,2116.0,3793.0,6210.0,6402.0,2919.0,0.0,819.0,654.0,2800.0,347.0,1076.0
10834,221.0,2116.0,3379.0,5831.0,6402.0,2918.0,0.0,821.0,679.0,2583.0,345.0,1092.0
10835,221.0,2116.0,2804.0,4650.0,6427.0,2917.0,0.0,819.0,967.0,2636.0,474.0,1436.0
10836,214.0,2116.0,2905.0,4768.0,15292.0,2783.0,0.0,1098.0,946.0,2664.0,476.0,1368.0
10837,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10838,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10839,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10840,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10841,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10842,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10843,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10844,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10845,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10846,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10847,214.0,4164.0,590.0,1904.0,11118.0,2857.0,0.0,931.0,270.0,512.0,359.0,277.0
10848,214.0,4164.0,1608.0,4130.0,10918.0,2856.0,0.0,933.0,452.0,1241.0,319.0,696.0
10849,214.0,4164.0,3013.0,7089.0,10917.0,2855.0,0.0,940.0,305.0,1797.0,167.0,498.0
10850,214.0,4164.0,3108.0,6675.0,15476.0,2788.0,0.0,1067.0,388.0,1972.0,205.0,654.0
10851,214.0,4164.0,3518.0,6439.0,15475.0,2787.0,0.0,1076.0,533.0,2459.0,264.0,867.0
10852,214.0,4164.0,4097.0,6972.0,10876.0,2853.0,0.0,951.0,490.0,2702.0,282.0,734.0
10853,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10854,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10855,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10856,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10857,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10858,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10859,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10860,214.0,4164.0,1268.0,2475.0,6595.0,2924.0,0.0,816.0,858.0,1546.0,554.0,1204.0
10861,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10862,214.0,4164.0,1677.0,3122.0,6734.0,2923.0,0.0,816.0,1027.0,1953.0,582.0,1319.0
10863,214.0,4164.0,1960.0,4027.0,11135.0,2856.0,0.0,929.0,735.0,1734.0,457.0,1172.0
10864,221.0,4164.0,2662.0,5092.0,6760.0,2922.0,0.0,819.0,644.0,2054.0,378.0,915.0
10865,214.0,4164.0,2875.0,5628.0,11145.0,2855.0,0.0,940.0,565.0,2076.0,323.0,953.0
10866,214.0,4164.0,3886.0,6780.0,15526.0,2788.0,0.0,1067.0,512.0,2631.0,275.0,817.0
10867,214.0,4164.0,4184.0,6793.0,6748.0,2920.0,0.0,816.0,545.0,2827.0,329.0,842.0
10868,214.0,2116.0,4250.0,6853.0,15499.0,2787.0,0.0,1085.0,545.0,2884.0,315.0,887.0
10869,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10870,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10871,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10872,217.85849056603774,2772.9056603773583,2798.2169811320755,5179.320754716981,7209.943396226415,2916.896226415094,0.0,907.9245283018868,609.122641509434,2108.6792452830186,356.0566037735849,1072.3301886792453
10873,221.0,4164.0,219.0,758.0,-2241.0,3059.0,0.0,636.0,228.0,321.0,352.0,383.0
10874,223.0,4164.0,669.0,2516.0,-2287.0,3137.0,0.0,1346.0,450.0,747.0,336.0,784.0
10875,221.0,4164.0,702.0,1894.0,-2284.0,3136.0,0.0,1337.0,652.0,1008.0,401.0,1032.0
10876,221.0,4164.0,1134.0,2698.0,6450.0,2924.0,0.0,823.0,708.0,1273.0,449.0,1264.0
10877,214.0,4164.0,1923.0,3995.0,10773.0,2857.0,0.0,929.0,748.0,1747.0,438.0,1523.0
10878,221.0,4164.0,1443.0,3135.0,2135.0,2989.0,0.0,709.0,802.0,1531.0,492.0,1540.0
10879,221.0,4164.0,2019.0,4223.0,2162.0,2982.0,0.0,1071.0,680.0,1675.0,454.0,1310.0
10880,221.0,4164.0,3335.0,5362.0,6608.0,2922.0,0.0,816.0,790.0,2638.0,467.0,1183.0
10881,214.0,2116.0,3660.0,6157.0,11027.0,2854.0,0.0,943.0,616.0,2581.0,379.0,915.0
10882,214.0,2116.0,4051.0,6931.0,11028.0,2854.0,0.0,945.0,472.0,2597.0,309.0,713.0
10883,214.0,2116.0,3952.0,6564.0,11161.0,2853.0,0.0,945.0,562.0,2705.0,338.0,817.0
10884,221.0,2116.0,4913.0,7757.0,11162.0,2852.0,0.0,952.0,390.0,3029.0,258.0,590.0
10885,223.0,4164.0,370.0,1580.0,2016.0,3151.0,0.0,2169.0,570.0,723.0,503.0,605.0
10886,223.0,4164.0,1965.0,4713.0,-2400.0,3139.0,0.0,1373.0,482.0,1505.0,281.0,702.0
10887,221.0,4164.0,2030.0,4669.0,-2368.0,3061.0,0.0,654.0,637.0,1698.0,317.0,1116.0
10888,221.0,4164.0,2378.0,4752.0,-2344.0,3060.0,0.0,645.0,740.0,2070.0,342.0,1420.0
10889,221.0,4164.0,1286.0,3098.0,-2321.0,3059.0,0.0,636.0,744.0,1416.0,381.0,1690.0
10890,221.0,4164.0,1300.0,3178.0,2064.0,2991.0,0.0,725.0,710.0,1377.0,383.0,1499.0
10891,221.0,2116.0,1542.0,3430.0,2068.0,2991.0,0.0,718.0,753.0,1538.0,447.0,1514.0
10892,221.0,4164.0,1712.0,4063.0,6458.0,2924.0,0.0,818.0,607.0,1444.0,383.0,1328.0
10893,221.0,4164.0,1232.0,3166.0,2080.0,2990.0,0.0,714.0,623.0,1217.0,398.0,1382.0
10894,214.0,2116.0,1332.0,3224.0,15160.0,2789.0,0.0,1045.0,664.0,1309.0,434.0,1353.0
10895,221.0,2116.0,3475.0,6240.0,10817.0,2855.0,0.0,938.0,518.0,2317.0,342.0,852.0
10896,221.0,2116.0,4511.0,6900.0,2137.0,2988.0,0.0,700.0,554.0,3001.0,365.0,881.0
10897,214.0,2116.0,4225.0,6971.0,15139.0,2787.0,0.0,1068.0,491.0,2760.0,304.0,845.0
10898,214.0,2116.0,4400.0,6885.0,6496.0,2920.0,0.0,821.0,547.0,2956.0,341.0,856.0
10899,214.0,2116.0,4530.0,7064.0,15118.0,2786.0,0.0,1086.0,519.0,3016.0,313.0,895.0
10900,214.0,2116.0,4987.0,7874.0,15119.0,2785.0,0.0,1090.0,359.0,3015.0,247.0,614.0
10901,223.0,4164.0,3099.0,4859.0,-2426.0,3217.0,0.0,2094.0,1019.0,2857.0,519.0,1496.0
10902,221.0,4164.0,3407.0,5888.0,-2447.0,3061.0,0.0,658.0,674.0,2580.0,343.0,1055.0
10903,221.0,4164.0,2942.0,5632.0,6405.0,2927.0,0.0,822.0,597.0,2183.0,307.0,1162.0
10904,221.0,2116.0,1490.0,3409.0,6426.0,2926.0,0.0,819.0,749.0,1507.0,436.0,1575.0
10905,214.0,2116.0,1990.0,4436.0,6428.0,2925.0,0.0,819.0,622.0,1609.0,394.0,1302.0
10906,221.0,2116.0,1232.0,3061.0,10832.0,2858.0,0.0,917.0,697.0,1308.0,410.0,1477.0
10907,214.0,2116.0,2011.0,4217.0,10820.0,2857.0,0.0,922.0,723.0,1771.0,416.0,1345.0
10908,221.0,2116.0,2297.0,5243.0,10842.0,2857.0,0.0,922.0,511.0,1634.0,329.0,1043.0
10909,214.0,2116.0,1323.0,3287.0,6431.0,2922.0,0.0,817.0,637.0,1285.0,394.0,1367.0
10910,214.0,2116.0,2000.0,4421.0,10810.0,2855.0,0.0,933.0,584.0,1581.0,368.0,1255.0
10911,214.0,2116.0,3586.0,6268.0,15199.0,2788.0,0.0,1053.0,561.0,2471.0,333.0,931.0
10912,214.0,2116.0,4618.0,7507.0,15188.0,2787.0,0.0,1060.0,404.0,2838.0,278.0,647.0
10913,214.0,2116.0,4587.0,7497.0,10814.0,2853.0,0.0,940.0,407.0,2842.0,268.0,622.0
10914,214.0,2116.0,4041.0,6886.0,10816.0,2853.0,0.0,945.0,486.0,2639.0,298.0,773.0
10915,221.0,2116.0,4322.0,7119.0,10829.0,2852.0,0.0,954.0,468.0,2769.0,306.0,790.0
10916,221.0,2116.0,4486.0,7152.0,2156.0,2985.0,0.0,682.0,479.0,2887.0,313.0,734.0
10917,223.0,4164.0,3873.0,6166.0,-2489.0,3139.0,0.0,1379.0,700.0,2921.0,372.0,1114.0
10918,221.0,4164.0,3659.0,6647.0,-2524.0,3060.0,0.0,658.0,496.0,2464.0,262.0,793.0
10919,214.0,2116.0,2189.0,4652.0,6414.0,2926.0,0.0,817.0,662.0,1809.0,347.0,1295.0
10920,221.0,2116.0,1505.0,3533.0,6414.0,2925.0,0.0,819.0,707.0,1484.0,379.0,1574.0
10921,221.0,2116.0,1086.0,2768.0,6402.0,2925.0,0.0,822.0,697.0,1245.0,384.0,1551.0
10922,221.0,2116.0,831.0,2369.0,1968.0,2991.0,0.0,722.0,645.0,1047.0,380.0,1677.0
10923,214.0,2116.0,2111.0,4754.0,15286.0,2790.0,0.0,1022.0,518.0,1553.0,346.0,1116.0
10924,214.0,2116.0,2611.0,5687.0,6413.0,2923.0,0.0,817.0,494.0,1811.0,278.0,910.0
10925,214.0,2116.0,1437.0,3710.0,15261.0,2789.0,0.0,1037.0,593.0,1291.0,360.0,1166.0
10926,221.0,2116.0,2745.0,5139.0,6438.0,2922.0,0.0,817.0,703.0,2188.0,384.0,1212.0
10927,214.0,2116.0,3456.0,6099.0,10826.0,2854.0,0.0,935.0,602.0,2488.0,332.0,1018.0
10928,214.0,2116.0,3969.0,6538.0,15239.0,2787.0,0.0,1062.0,585.0,2764.0,333.0,968.0
10929,221.0,2116.0,4031.0,6874.0,6453.0,2920.0,0.0,822.0,479.0,2644.0,286.0,720.0
10930,214.0,2116.0,3738.0,6646.0,2047.0,2985.0,0.0,686.0,499.0,2477.0,298.0,757.0
10931,214.0,2116.0,3489.0,6893.0,15217.0,2785.0,0.0,1085.0,395.0,2150.0,259.0,621.0
10932,221.0,2116.0,3575.0,6173.0,2099.0,2984.0,0.0,684.0,607.0,2566.0,335.0,928.0
10933,221.0,2116.0,3353.0,5532.0,6428.0,2927.0,0.0,819.0,761.0,2629.0,432.0,1184.0
10934,214.0,2116.0,3108.0,5529.0,6362.0,2926.0,0.0,819.0,695.0,2397.0,388.0,1057.0
10935,214.0,2116.0,1544.0,3302.0,1920.0,2992.0,0.0,733.0,839.0,1671.0,433.0,1731.0
10936,221.0,2116.0,1536.0,3773.0,1920.0,2992.0,0.0,728.0,653.0,1442.0,344.0,1445.0
10937,221.0,2116.0,947.0,2616.0,-2561.0,3058.0,0.0,631.0,671.0,1148.0,348.0,1693.0
10938,221.0,2116.0,1323.0,3297.0,10870.0,2857.0,0.0,919.0,645.0,1288.0,400.0,1490.0
10939,214.0,2116.0,3084.0,6252.0,10845.0,2856.0,0.0,922.0,471.0,2050.0,281.0,916.0
10940,221.0,2116.0,3689.0,6664.0,1951.0,2989.0,0.0,713.0,498.0,2481.0,270.0,851.0
10941,221.0,2116.0,3350.0,6062.0,6398.0,2922.0,0.0,822.0,567.0,2350.0,331.0,976.0
10942,214.0,2116.0,3679.0,6447.0,10867.0,2854.0,0.0,933.0,550.0,2526.0,318.0,926.0
10943,221.0,2116.0,3905.0,5817.0,10855.0,2854.0,0.0,935.0,836.0,3159.0,440.0,1468.0
10944,214.0,2116.0,3777.0,6089.0,15289.0,2786.0,0.0,1062.0,687.0,2812.0,381.0,1120.0
